shipment_id,shipment_date,origin,destination,lane,carrier_id,carrier_name,vehicle_type,weight_kg,distance_km,priority,industry,bid_price_inr,transit_days_planned,transit_days_actual,on_time_delivery,delayed_days,damage_reported,delivered,carrier_score,risk_level,award_given,feedback_rating,negotiation_signal,market_rate_inr
SHP-02405,2024-05-17,Jaipur,Coimbatore,JAI-COI,C006,Ecom Express,HCV,14530.8,1154,Express,FMCG,54099.01,2,9.5,No,7.5,No,Yes,85.1,Low,Yes,2.2,Yes,23080
SHP-02406,2024-06-25,Delhi,Lucknow,DEL-LUC,C004,TCI Freight,Trailer,7544.6,555,Standard,FMCG,17170.38,1,7.4,No,6.4,No,Yes,99.7,Low,Yes,1.8,Yes,11100
SHP-02407,2023-07-10,Hyderabad,Jaipur,HYD-JAI,C001,BlueDart Express,HCV,14942.8,1266,Urgent,Chemical,49322.33,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.9,Yes,25320
SHP-02408,2023-07-24,Kanpur,Bhopal,KAN-BHO,C005,Mahindra Logistics,LCV,8184.1,956,Urgent,Automotive,55952.93,2,2.0,Yes,0.0,No,Yes,94.5,Low,Yes,4.3,Yes,19120
SHP-02409,2024-08-26,Jaipur,Hyderabad,JAI-HYD,C011,SpotOn Logistics,Container,7133.7,1608,Standard,Machinery,39874.46,4,4.0,Yes,0.0,No,Yes,78.4,Medium,Yes,3.7,Yes,32160
SHP-02410,2023-03-26,Ludhiana,Indore,LUD-IND,C013,Allcargo Logistics,Trailer,14280.5,590,Standard,Pharma,27297.24,1,1.0,Yes,0.0,No,Yes,97.3,Low,Yes,4.2,Yes,11800
SHP-02411,2023-05-18,Ludhiana,Kanpur,LUD-KAN,C006,Ecom Express,Container,14852.3,1600,Standard,Pharma,64201.68,3,3.0,Yes,0.0,No,Yes,85.8,Low,Yes,3.1,Yes,32000
SHP-02412,2023-10-01,Hyderabad,Ludhiana,HYD-LUD,C005,Mahindra Logistics,LCV,13019.8,1043,Standard,Retail,39476.16,2,2.0,Yes,0.0,No,Yes,98.3,Low,Yes,4.7,Yes,20860
SHP-02413,2024-06-25,Surat,Kolkata,SUR-KOL,C010,XpressBees Freight,MCV,508.2,449,Standard,Electronics,10244.06,1,1.0,Yes,0.0,No,Yes,88.8,Low,Yes,3.1,Yes,8980
SHP-02414,2023-02-22,Indore,Coimbatore,IND-COI,C011,SpotOn Logistics,HCV,14397.5,1296,Express,Chemical,48025.36,3,3.0,Yes,0.0,No,Yes,77.2,Medium,Yes,3.5,Yes,25920
SHP-02415,2024-04-02,Jaipur,Kolkata,JAI-KOL,C012,ShadowFax Freight,MCV,12700.5,1259,Express,Automotive,61621.68,3,3.0,Yes,0.0,No,Yes,99.2,Low,Yes,4.7,Yes,25180
SHP-02416,2024-05-19,Surat,Hyderabad,SUR-HYD,C003,Delhivery Freight,MCV,3215.6,964,Urgent,Pharma,23626.52,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.7,Yes,19280
SHP-02417,2024-06-22,Pune,Chennai,PUN-CHE,C011,SpotOn Logistics,HCV,7841.4,1947,Standard,FMCG,39139.24,5,8.6,No,3.6,No,Yes,80.7,Low,Yes,2.3,No,38940
SHP-02418,2023-10-20,Visakhapatnam,Kochi,VIS-KOC,C009,Rivigo,HCV,7607.2,2004,Standard,Automotive,57717.66,5,10.0,No,5.0,No,Yes,100.0,Low,Yes,2.8,Yes,40080
SHP-02419,2023-12-15,Ludhiana,Surat,LUD-SUR,C008,VRL Logistics,Trailer,7148.3,1841,Urgent,Electronics,71322.36,5,5.0,Yes,0.0,No,Yes,92.8,Low,Yes,3.6,Yes,36820
SHP-02420,2024-10-22,Bengaluru,Coimbatore,BEN-COI,C012,ShadowFax Freight,Trailer,10576.0,1662,Urgent,Textile,79182.74,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.6,Yes,33240
SHP-02421,2024-10-14,Ahmedabad,Coimbatore,AHM-COI,C012,ShadowFax Freight,MCV,1222.5,2183,Urgent,Industrial,72650.58,5,5.0,Yes,0.0,No,Yes,98.5,Low,Yes,4.1,Yes,43660
SHP-02422,2024-05-14,Coimbatore,Pune,COI-PUN,C004,TCI Freight,LCV,5016.2,1595,Standard,Machinery,28379.3,3,3.0,Yes,0.0,No,Yes,99.6,Low,Yes,3.8,No,31900
SHP-02423,2024-10-04,Kanpur,Surat,KAN-SUR,C013,Allcargo Logistics,Trailer,14157.6,1452,Express,Machinery,45613.43,3,3.0,Yes,0.0,No,Yes,97.4,Low,Yes,4.3,Yes,29040
SHP-02424,2023-11-24,Mumbai,Delhi,MUM-DEL,C002,GATI Limited,Container,3870.1,1415,Express,Retail,42181.14,4,4.0,Yes,0.0,No,Yes,95.6,Low,Yes,4.5,Yes,28300
SHP-02425,2023-12-28,Delhi,Ludhiana,DEL-LUD,C012,ShadowFax Freight,LCV,6707.3,1114,Urgent,Automotive,29282.64,2,2.0,Yes,0.0,No,Yes,98.9,Low,Yes,4.7,Yes,22280
SHP-02426,2023-02-15,Surat,Ludhiana,SUR-LUD,C007,Safexpress,MCV,5276.1,1167,Urgent,Textile,50129.7,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.7,Yes,23340
SHP-02427,2024-11-22,Pune,Kolkata,PUN-KOL,C014,DHL Supply Chain India,MCV,3877.5,2163,Standard,Electronics,59072.22,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.6,Yes,43260
SHP-02428,2024-08-27,Nagpur,Lucknow,NAG-LUC,C009,Rivigo,LCV,7257.5,2049,Standard,FMCG,34163.49,5,5.0,Yes,0.0,Yes,Yes,100.0,Low,Yes,4.8,No,40980
SHP-02429,2024-02-08,Pune,Visakhapatnam,PUN-VIS,C001,BlueDart Express,Container,6223.4,1914,Urgent,Automotive,64723.44,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,Yes,38280
SHP-02430,2024-11-03,Hyderabad,Bengaluru,HYD-BEN,C008,VRL Logistics,MCV,11272.9,569,Standard,Electronics,22194.44,1,1.0,Yes,0.0,No,Yes,89.3,Low,Yes,3.4,Yes,11380
SHP-02431,2024-05-16,Vadodara,Kanpur,VAD-KAN,C012,ShadowFax Freight,HCV,13259.5,595,Urgent,Chemical,59775.3,2,2.0,Yes,0.0,No,Yes,98.4,Low,Yes,3.1,Yes,11900
SHP-02432,2024-03-01,Kochi,Pune,KOC-PUN,C009,Rivigo,Container,3398.8,1710,Standard,Chemical,43451.04,3,4.5,No,1.5,No,Yes,100.0,Low,Yes,2.8,Yes,34200
SHP-02433,2024-03-27,Ludhiana,Ahmedabad,LUD-AHM,C011,SpotOn Logistics,MCV,10069.2,1129,Standard,Machinery,37139.39,3,3.0,Yes,0.0,No,Yes,81.8,Low,Yes,4.2,Yes,22580
SHP-02434,2023-05-29,Bengaluru,Kanpur,BEN-KAN,C007,Safexpress,MCV,14882.3,2120,Standard,Automotive,55976.72,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,Yes,42400
SHP-02435,2024-10-31,Coimbatore,Visakhapatnam,COI-VIS,C008,VRL Logistics,LCV,11127.5,2082,Standard,Food & Beverage,35254.59,5,12.9,No,7.9,No,Yes,90.1,Low,Yes,2.8,No,41640
SHP-02436,2024-03-27,Kolkata,Coimbatore,KOL-COI,C006,Ecom Express,MCV,7266.8,627,Urgent,Industrial,35077.41,1,1.0,Yes,0.0,No,Yes,85.3,Low,Yes,4.4,Yes,12540
SHP-02437,2023-11-30,Delhi,Bhopal,DEL-BHO,C002,GATI Limited,Container,10416.3,673,Express,Machinery,45340.63,2,2.0,Yes,0.0,No,Yes,90.5,Low,Yes,4.3,Yes,13460
SHP-02438,2024-04-27,Vadodara,Kolkata,VAD-KOL,C004,TCI Freight,LCV,10446.4,1889,Standard,Pharma,46045.76,4,4.0,Yes,0.0,No,Yes,99.4,Low,Yes,4.7,Yes,37780
SHP-02439,2024-10-02,Surat,Bengaluru,SUR-BEN,C006,Ecom Express,MCV,7256.3,1323,Urgent,FMCG,48809.95,3,3.0,Yes,0.0,No,Yes,86.2,Low,Yes,3.9,Yes,26460
SHP-02440,2023-11-27,Kanpur,Lucknow,KAN-LUC,C009,Rivigo,MCV,2389.8,80,Standard,Industrial,5610.71,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.6,Yes,1600
SHP-02441,2023-05-28,Hyderabad,Pune,HYD-PUN,C009,Rivigo,MCV,13053.0,1893,Urgent,Electronics,91163.69,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,37860
SHP-02442,2024-02-27,Ludhiana,Indore,LUD-IND,C005,Mahindra Logistics,Trailer,14151.2,1292,Urgent,Textile,77374.17,3,3.0,Yes,0.0,No,Yes,97.7,Low,Yes,3.5,Yes,25840
SHP-02443,2023-11-20,Mumbai,Hyderabad,MUM-HYD,C009,Rivigo,LCV,10903.3,711,Urgent,Food & Beverage,36200.92,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.4,Yes,14220
SHP-02444,2024-11-27,Visakhapatnam,Chennai,VIS-CHE,C011,SpotOn Logistics,LCV,4834.9,324,Standard,Automotive,13367.02,1,1.0,Yes,0.0,No,Yes,78.7,Medium,Yes,3.9,Yes,6480
SHP-02445,2024-10-11,Vadodara,Ahmedabad,VAD-AHM,C008,VRL Logistics,Container,12179.2,109,Express,Retail,19009.33,1,1.0,Yes,0.0,No,Yes,89.0,Low,Yes,3.9,Yes,2180
SHP-02446,2024-03-16,Jaipur,Ludhiana,JAI-LUD,C007,Safexpress,Trailer,3019.6,768,Urgent,Pharma,25082.8,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,15360
SHP-02447,2023-06-18,Kochi,Surat,KOC-SUR,C004,TCI Freight,Trailer,13296.7,1425,Standard,Textile,44422.07,4,4.0,Yes,0.0,No,Yes,96.4,Low,Yes,3.3,Yes,28500
SHP-02448,2024-08-24,Indore,Mumbai,IND-MUM,C010,XpressBees Freight,Container,12971.3,1279,Express,Pharma,48386.27,3,3.0,Yes,0.0,No,Yes,88.8,Low,Yes,4.5,Yes,25580
SHP-02449,2024-03-22,Lucknow,Ludhiana,LUC-LUD,C002,GATI Limited,Trailer,8371.9,1542,Standard,Chemical,46657.07,4,4.0,Yes,0.0,No,Yes,93.5,Low,Yes,4.6,Yes,30840
SHP-02450,2024-07-02,Bhopal,Kanpur,BHO-KAN,C015,FedEx Freight India,Trailer,13087.8,1640,Standard,Electronics,39771.68,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.1,Yes,32800
SHP-02451,2023-08-31,Indore,Kolkata,IND-KOL,C014,DHL Supply Chain India,HCV,4836.0,1456,Express,Textile,42078.87,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,Yes,29120
SHP-02452,2024-01-18,Nagpur,Bengaluru,NAG-BEN,C013,Allcargo Logistics,LCV,13765.9,2055,Urgent,Machinery,103742.24,5,10.1,No,5.1,No,Yes,95.2,Low,Yes,2.7,Yes,41100
SHP-02453,2024-07-17,Mumbai,Bengaluru,MUM-BEN,C006,Ecom Express,HCV,233.8,984,Standard,FMCG,17541.19,2,2.0,Yes,0.0,No,Yes,83.0,Low,Yes,3.6,No,19680
SHP-02454,2023-02-26,Pune,Lucknow,PUN-LUC,C007,Safexpress,Trailer,12902.9,557,Standard,Pharma,18687.49,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,11140
SHP-02455,2024-05-30,Kanpur,Bhopal,KAN-BHO,C006,Ecom Express,Container,12326.3,2157,Standard,Machinery,57687.83,6,6.0,Yes,0.0,No,Yes,84.9,Low,Yes,4.1,Yes,43140
SHP-02456,2023-09-11,Lucknow,Bhopal,LUC-BHO,C009,Rivigo,MCV,12900.5,1634,Express,Electronics,70202.8,5,8.9,No,3.9,No,Yes,100.0,Low,Yes,3.2,Yes,32680
SHP-02457,2023-01-12,Nagpur,Coimbatore,NAG-COI,C001,BlueDart Express,Container,7517.8,1465,Express,Food & Beverage,62620.11,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,Yes,29300
SHP-02458,2023-08-25,Coimbatore,Hyderabad,COI-HYD,C010,XpressBees Freight,Container,2398.3,1118,Standard,FMCG,15373.96,2,2.0,Yes,0.0,No,Yes,88.0,Low,Yes,3.3,No,22360
SHP-02459,2024-04-14,Surat,Indore,SUR-IND,C004,TCI Freight,HCV,5021.9,332,Standard,Industrial,9193.2,1,1.0,Yes,0.0,No,Yes,99.3,Low,Yes,4.6,Yes,6640
SHP-02460,2024-06-02,Pune,Surat,PUN-SUR,C013,Allcargo Logistics,LCV,4770.2,1605,Urgent,Food & Beverage,50189.63,3,3.0,Yes,0.0,No,Yes,98.7,Low,Yes,4.4,Yes,32100
SHP-02461,2024-09-26,Mumbai,Nagpur,MUM-NAG,C004,TCI Freight,Container,5908.6,1818,Express,Pharma,47842.86,3,3.0,Yes,0.0,No,Yes,95.0,Low,Yes,3.2,Yes,36360
SHP-02462,2024-07-14,Ahmedabad,Delhi,AHM-DEL,C007,Safexpress,MCV,6260.3,1541,Standard,Pharma,35423.56,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.9,Yes,30820
SHP-02463,2024-08-10,Lucknow,Kolkata,LUC-KOL,C008,VRL Logistics,Container,13167.4,1465,Standard,FMCG,48013.69,4,4.0,Yes,0.0,No,Yes,87.2,Low,Yes,4.8,Yes,29300
SHP-02464,2024-11-30,Ahmedabad,Ludhiana,AHM-LUD,C001,BlueDart Express,HCV,14363.0,1997,Urgent,Electronics,67514.09,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.9,Yes,39940
SHP-02465,2024-05-07,Indore,Kochi,IND-KOC,C003,Delhivery Freight,Trailer,8059.2,707,Standard,Retail,17118.19,2,6.8,No,4.8,No,Yes,100.0,Low,Yes,3.1,Yes,14140
SHP-02466,2023-02-10,Surat,Chennai,SUR-CHE,C013,Allcargo Logistics,Trailer,4810.8,306,Express,Pharma,9725.89,1,1.0,Yes,0.0,No,Yes,97.8,Low,Yes,4.0,Yes,6120
SHP-02467,2024-05-30,Bengaluru,Mumbai,BEN-MUM,C011,SpotOn Logistics,HCV,13683.6,984,Urgent,Chemical,43088.77,2,2.0,Yes,0.0,No,Yes,80.4,Low,Yes,3.3,Yes,19680
SHP-02468,2024-01-24,Chennai,Mumbai,CHE-MUM,C013,Allcargo Logistics,LCV,1330.4,1338,Express,Textile,35430.5,4,4.0,Yes,0.0,No,Yes,94.8,Low,Yes,3.7,Yes,26760
SHP-02469,2023-02-16,Kanpur,Indore,KAN-IND,C007,Safexpress,HCV,3502.8,482,Standard,Textile,13676.23,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,Yes,9640
SHP-02470,2024-01-29,Vadodara,Hyderabad,VAD-HYD,C003,Delhivery Freight,Trailer,7189.5,1582,Urgent,Machinery,75472.94,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.5,Yes,31640
SHP-02471,2023-05-24,Bhopal,Delhi,BHO-DEL,C015,FedEx Freight India,Trailer,3417.7,1688,Standard,Food & Beverage,27286.29,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.0,No,33760
SHP-02472,2024-09-19,Bhopal,Kolkata,BHO-KOL,C004,TCI Freight,HCV,1016.1,1400,Standard,Textile,22592.57,3,3.0,Yes,0.0,No,Yes,98.5,Low,Yes,4.5,No,28000
SHP-02473,2024-07-17,Delhi,Surat,DEL-SUR,C006,Ecom Express,Container,8895.9,733,Standard,Textile,31872.64,1,1.0,Yes,0.0,No,Yes,82.7,Low,Yes,3.6,Yes,14660
SHP-02474,2023-08-04,Surat,Mumbai,SUR-MUM,C011,SpotOn Logistics,Trailer,5678.4,1478,Standard,Machinery,39996.83,4,15.8,No,11.8,No,Yes,79.6,Medium,Yes,2.3,Yes,29560
SHP-02475,2023-07-04,Visakhapatnam,Vadodara,VIS-VAD,C002,GATI Limited,MCV,13405.1,756,Urgent,Textile,34412.78,2,2.0,Yes,0.0,No,Yes,92.0,Low,Yes,3.8,Yes,15120
SHP-02476,2024-08-30,Hyderabad,Nagpur,HYD-NAG,C008,VRL Logistics,HCV,1720.0,503,Standard,Retail,8346.65,1,1.0,Yes,0.0,No,Yes,91.7,Low,Yes,4.8,No,10060
SHP-02477,2024-10-08,Kanpur,Bhopal,KAN-BHO,C013,Allcargo Logistics,HCV,9601.2,1827,Express,Textile,55727.82,4,4.0,Yes,0.0,No,Yes,99.5,Low,Yes,4.3,Yes,36540
SHP-02478,2023-03-26,Bengaluru,Kanpur,BEN-KAN,C013,Allcargo Logistics,Trailer,1456.0,1315,Standard,Textile,20643.56,3,5.9,No,2.9,No,Yes,94.3,Low,Yes,2.0,No,26300
SHP-02479,2024-09-02,Chennai,Nagpur,CHE-NAG,C003,Delhivery Freight,HCV,3955.5,1180,Urgent,Pharma,48427.3,3,5.7,No,2.7,No,Yes,100.0,Low,Yes,1.7,Yes,23600
SHP-02480,2024-07-14,Kolkata,Kochi,KOL-KOC,C009,Rivigo,Container,3851.6,391,Express,Retail,13652.89,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.6,Yes,7820
SHP-02481,2023-10-04,Pune,Bhopal,PUN-BHO,C011,SpotOn Logistics,Trailer,86.3,1153,Standard,FMCG,18138.63,3,3.0,Yes,0.0,No,Yes,78.3,Medium,Yes,3.3,No,23060
SHP-02482,2023-09-19,Kanpur,Lucknow,KAN-LUC,C007,Safexpress,MCV,8376.9,80,Express,Pharma,11280.29,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,Yes,1600
SHP-02483,2024-07-08,Jaipur,Hyderabad,JAI-HYD,C014,DHL Supply Chain India,MCV,5462.3,1587,Express,Industrial,30731.22,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,No,31740
SHP-02484,2023-07-08,Mumbai,Kochi,MUM-KOC,C003,Delhivery Freight,Trailer,1123.7,1264,Standard,Electronics,21450.63,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,No,25280
SHP-02485,2024-03-25,Kochi,Pune,KOC-PUN,C008,VRL Logistics,Trailer,3695.4,806,Standard,Chemical,20116.41,2,6.1,No,4.1,No,Yes,87.9,Low,Yes,2.8,Yes,16120
SHP-02486,2023-10-24,Surat,Indore,SUR-IND,C009,Rivigo,Trailer,9620.5,1214,Standard,Machinery,44735.31,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,Yes,24280
SHP-02487,2023-01-05,Kochi,Pune,KOC-PUN,C014,DHL Supply Chain India,Trailer,10928.9,1998,Express,Food & Beverage,63198.16,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.0,Yes,39960
SHP-02488,2023-09-07,Pune,Delhi,PUN-DEL,C004,TCI Freight,MCV,5982.6,454,Standard,Chemical,11183.99,1,6.3,No,5.3,No,Yes,95.5,Low,Yes,2.1,Yes,9080
SHP-02489,2024-07-04,Chennai,Visakhapatnam,CHE-VIS,C001,BlueDart Express,HCV,6000.3,515,Urgent,Automotive,21908.08,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.5,Yes,10300
SHP-02490,2024-01-04,Ludhiana,Kanpur,LUD-KAN,C004,TCI Freight,HCV,1699.7,447,Standard,Machinery,11330.0,1,1.0,Yes,0.0,No,Yes,99.7,Low,Yes,3.0,Yes,8940
SHP-02491,2023-02-08,Nagpur,Coimbatore,NAG-COI,C001,BlueDart Express,MCV,6332.6,1324,Standard,Retail,27497.04,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.7,No,26480
SHP-02492,2024-03-12,Kochi,Vadodara,KOC-VAD,C011,SpotOn Logistics,HCV,2020.8,1539,Standard,Food & Beverage,41309.62,3,3.0,Yes,0.0,No,Yes,77.5,Medium,Yes,3.8,Yes,30780
SHP-02493,2024-10-29,Bengaluru,Delhi,BEN-DEL,C009,Rivigo,HCV,545.8,2150,Express,Machinery,68941.71,6,6.0,Yes,0.0,No,Yes,100.0,Low,Yes,5.0,Yes,43000
SHP-02494,2024-06-30,Kochi,Kanpur,KOC-KAN,C003,Delhivery Freight,Container,14342.4,2076,Express,Retail,78157.79,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.9,Yes,41520
SHP-02495,2023-03-26,Chennai,Lucknow,CHE-LUC,C001,BlueDart Express,Trailer,14309.6,1206,Standard,Automotive,50825.34,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.8,Yes,24120
SHP-02496,2024-10-09,Hyderabad,Mumbai,HYD-MUM,C015,FedEx Freight India,Trailer,5152.3,711,Standard,Retail,22615.48,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.8,Yes,14220
SHP-02497,2024-06-29,Coimbatore,Visakhapatnam,COI-VIS,C012,ShadowFax Freight,Container,12654.6,1394,Standard,FMCG,35258.99,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,Yes,27880
SHP-02498,2024-11-23,Vadodara,Coimbatore,VAD-COI,C011,SpotOn Logistics,HCV,2661.1,1690,Standard,Automotive,25128.82,4,4.0,Yes,0.0,No,Yes,81.8,Low,Yes,3.7,No,33800
SHP-02499,2023-02-28,Kolkata,Bengaluru,KOL-BEN,C009,Rivigo,HCV,6057.2,1399,Standard,Machinery,29008.71,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.5,No,27980
SHP-02500,2024-01-10,Ahmedabad,Indore,AHM-IND,C007,Safexpress,MCV,12545.8,1526,Express,Industrial,56294.57,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.7,Yes,30520
SHP-02501,2023-05-29,Mumbai,Bhopal,MUM-BHO,C012,ShadowFax Freight,Container,14541.1,1251,Urgent,Automotive,59653.63,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.4,Yes,25020
SHP-02502,2023-02-19,Mumbai,Lucknow,MUM-LUC,C004,TCI Freight,HCV,3585.3,729,Express,Machinery,18861.66,2,2.0,Yes,0.0,No,Yes,96.1,Low,Yes,4.8,Yes,14580
SHP-02503,2024-08-03,Ahmedabad,Kanpur,AHM-KAN,C003,Delhivery Freight,Trailer,12745.7,314,Standard,Pharma,20965.92,1,6.9,No,5.9,No,Yes,100.0,Low,Yes,2.0,Yes,6280
SHP-02504,2023-03-29,Chennai,Indore,CHE-IND,C002,GATI Limited,Container,834.6,899,Standard,Electronics,11807.55,2,2.0,Yes,0.0,No,Yes,93.2,Low,Yes,4.5,No,17980
SHP-02505,2023-01-12,Delhi,Kanpur,DEL-KAN,C013,Allcargo Logistics,Container,9075.7,525,Standard,Automotive,22817.36,1,1.0,Yes,0.0,No,Yes,96.7,Low,Yes,4.6,Yes,10500
SHP-02506,2023-09-02,Kanpur,Pune,KAN-PUN,C013,Allcargo Logistics,HCV,14966.3,1154,Urgent,Industrial,63420.98,3,3.0,Yes,0.0,No,Yes,95.0,Low,Yes,3.4,Yes,23080
SHP-02507,2023-06-21,Bhopal,Nagpur,BHO-NAG,C008,VRL Logistics,Trailer,862.1,500,Standard,Retail,6475.1,1,1.0,Yes,0.0,No,Yes,87.7,Low,Yes,3.6,No,10000
SHP-02508,2024-10-01,Delhi,Nagpur,DEL-NAG,C008,VRL Logistics,MCV,7500.7,475,Standard,Pharma,23776.02,1,6.5,No,5.5,No,Yes,88.2,Low,Yes,3.5,Yes,9500
SHP-02509,2023-09-13,Lucknow,Visakhapatnam,LUC-VIS,C008,VRL Logistics,Container,7863.5,2169,Urgent,FMCG,79094.21,6,9.9,No,3.9,No,Yes,88.7,Low,Yes,2.9,Yes,43380
SHP-02510,2023-03-18,Chennai,Ahmedabad,CHE-AHM,C005,Mahindra Logistics,HCV,12099.2,1737,Standard,Textile,58307.94,3,7.5,No,4.5,No,Yes,97.3,Low,Yes,2.9,Yes,34740
SHP-02511,2023-11-22,Bengaluru,Ludhiana,BEN-LUD,C015,FedEx Freight India,Trailer,58.2,2188,Express,Machinery,45132.22,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.0,No,43760
SHP-02512,2023-02-07,Chennai,Bengaluru,CHE-BEN,C015,FedEx Freight India,LCV,6079.6,346,Express,Automotive,13956.0,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,Yes,6920
SHP-02513,2024-03-08,Bhopal,Bengaluru,BHO-BEN,C008,VRL Logistics,MCV,492.7,632,Standard,Chemical,13028.68,2,2.0,Yes,0.0,No,Yes,92.3,Low,Yes,4.9,No,12640
SHP-02514,2023-10-25,Lucknow,Surat,LUC-SUR,C014,DHL Supply Chain India,LCV,11728.1,565,Express,Food & Beverage,28133.43,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.6,Yes,11300
SHP-02515,2024-06-24,Bengaluru,Hyderabad,BEN-HYD,C005,Mahindra Logistics,HCV,14978.6,569,Standard,Retail,25040.11,2,2.0,Yes,0.0,No,Yes,97.7,Low,Yes,4.8,Yes,11380
SHP-02516,2024-09-03,Hyderabad,Bengaluru,HYD-BEN,C013,Allcargo Logistics,Container,6369.8,569,Standard,Retail,14866.04,1,1.0,Yes,0.0,No,Yes,95.5,Low,Yes,4.8,Yes,11380
SHP-02517,2023-08-28,Indore,Nagpur,IND-NAG,C006,Ecom Express,Trailer,1016.2,600,Standard,Retail,9709.25,2,2.0,Yes,0.0,No,Yes,83.6,Low,Yes,3.9,No,12000
SHP-02518,2023-10-25,Lucknow,Surat,LUC-SUR,C002,GATI Limited,MCV,10380.9,496,Express,FMCG,35841.42,1,1.0,Yes,0.0,No,Yes,94.9,Low,Yes,3.0,Yes,9920
SHP-02519,2023-11-25,Kochi,Vadodara,KOC-VAD,C010,XpressBees Freight,Trailer,10274.9,2036,Urgent,Retail,89108.25,5,5.0,Yes,0.0,No,Yes,88.5,Low,Yes,5.0,Yes,40720
SHP-02520,2023-09-01,Jaipur,Chennai,JAI-CHE,C012,ShadowFax Freight,HCV,4874.5,1679,Standard,Chemical,32267.5,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,No,33580
SHP-02521,2023-09-05,Indore,Bhopal,IND-BHO,C001,BlueDart Express,Container,9989.6,187,Standard,Pharma,14833.59,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,Yes,3740
SHP-02522,2024-04-03,Mumbai,Ludhiana,MUM-LUD,C004,TCI Freight,LCV,327.2,1270,Urgent,Industrial,41990.79,3,3.0,Yes,0.0,No,Yes,95.0,Low,Yes,4.4,Yes,25400
SHP-02523,2023-06-06,Kanpur,Delhi,KAN-DEL,C010,XpressBees Freight,Container,7272.2,1017,Standard,Food & Beverage,18763.05,2,2.0,Yes,0.0,No,Yes,90.6,Low,Yes,4.2,No,20340
SHP-02524,2024-10-13,Pune,Lucknow,PUN-LUC,C002,GATI Limited,LCV,14101.6,1172,Standard,Machinery,31729.91,2,2.0,Yes,0.0,No,Yes,94.3,Low,Yes,4.8,Yes,23440
SHP-02525,2023-05-06,Mumbai,Visakhapatnam,MUM-VIS,C009,Rivigo,LCV,11189.7,1806,Express,Food & Beverage,63182.21,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,Yes,36120
SHP-02526,2024-05-25,Visakhapatnam,Hyderabad,VIS-HYD,C013,Allcargo Logistics,MCV,13217.3,1991,Standard,FMCG,41781.51,5,5.0,Yes,0.0,No,Yes,97.2,Low,Yes,3.7,No,39820
SHP-02527,2024-05-23,Indore,Chennai,IND-CHE,C007,Safexpress,LCV,10351.5,658,Standard,FMCG,26568.41,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.4,Yes,13160
